"species","Type","Reitur","Year","Coverage"
"Candelariella vitellina","Hrúðurfléttur","R19","2017",0.5
"Candelariella vitellina","Hrúðurfléttur","R19","2020",0.5
"Candelariella vitellina","Hrúðurfléttur","R19","2023",0.5
"Lecanora intricata","Hrúðurfléttur","R19","2014",0.5
"Lecanora intricata","Hrúðurfléttur","R19","2017",0.5
"Lecanora intricata","Hrúðurfléttur","R19","2020",0.5
"Lecanora intricata","Hrúðurfléttur","R19","2023",0.5
"Lecidella meiococca","Hrúðurfléttur","R19","2014",10
"Lecidella meiococca","Hrúðurfléttur","R19","2017",12
"Lecidella meiococca","Hrúðurfléttur","R19","2020",12
"Lecidella meiococca","Hrúðurfléttur","R19","2023",18
"Ochrolechia parella","Hrúðurfléttur","R19","2014",1
"Ochrolechia parella","Hrúðurfléttur","R19","2017",1
"Ochrolechia parella","Hrúðurfléttur","R19","2020",2
"Ochrolechia parella","Hrúðurfléttur","R19","2023",2
"Pertusaria aspergilla","Hrúðurfléttur","R19","2014",0.5
"Pertusaria aspergilla","Hrúðurfléttur","R19","2017",0.5
"Pertusaria aspergilla","Hrúðurfléttur","R19","2020",0.5
"Pertusaria aspergilla","Hrúðurfléttur","R19","2023",0.5
"Porpidia tuberculosa/soredizodes","Hrúðurfléttur","R19","2014",0.5
"Porpidia tuberculosa/soredizodes","Hrúðurfléttur","R19","2017",1
"Porpidia tuberculosa/soredizodes","Hrúðurfléttur","R19","2020",6
"Porpidia tuberculosa/soredizodes","Hrúðurfléttur","R19","2023",1
"Rhizocarpon geographicum","Hrúðurfléttur","R19","2014",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R19","2017",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R19","2020",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R19","2023",0.5
"Scoliciosporum umbrinum","Hrúðurfléttur","R19","2014",0.5
"Scoliciosporum umbrinum","Hrúðurfléttur","R19","2017",0.5
"Scoliciosporum umbrinum","Hrúðurfléttur","R19","2020",0.5
"Scoliciosporum umbrinum","Hrúðurfléttur","R19","2023",0.5
"Tephromela atra","Hrúðurfléttur","R19","2014",0.5
"Tephromela atra","Hrúðurfléttur","R19","2017",0.5
"Tephromela atra","Hrúðurfléttur","R19","2020",2
"Tephromela atra","Hrúðurfléttur","R19","2023",5
"Tremolecia atrata","Hrúðurfléttur","R19","2014",0.5
"Tremolecia atrata","Hrúðurfléttur","R19","2017",0.5
"Tremolecia atrata","Hrúðurfléttur","R19","2020",0.01
"Tremolecia atrata","Hrúðurfléttur","R19","2023",1
"Varicellaria lactea","Hrúðurfléttur","R19","2014",5
"Varicellaria lactea","Hrúðurfléttur","R19","2017",5
"Varicellaria lactea","Hrúðurfléttur","R19","2020",4
"Varicellaria lactea","Hrúðurfléttur","R19","2023",6
"Óaðgreindar tegundir","Hrúðurfléttur","R19","2014",27
"Óaðgreindar tegundir","Hrúðurfléttur","R19","2017",30
"Óaðgreindar tegundir","Hrúðurfléttur","R19","2020",20
"Óaðgreindar tegundir","Hrúðurfléttur","R19","2023",20
"Ber klöpp","Hrúðurfléttur","R19","2014",0.5
"Ber klöpp","Hrúðurfléttur","R19","2017",2
"Ber klöpp","Hrúðurfléttur","R19","2020",2
"Ber klöpp","Hrúðurfléttur","R19","2023",0.5
"Andreaea rupestris","Mosar","R20","2014",3
"Andreaea rupestris","Mosar","R20","2017",3
"Andreaea rupestris","Mosar","R20","2020",6
"Andreaea rupestris","Mosar","R20","2023",11
"Frullania tamarisci","Mosar","R20","2014",1
"Frullania tamarisci","Mosar","R20","2017",1
"Frullania tamarisci","Mosar","R20","2020",1
"Frullania tamarisci","Mosar","R20","2023",2
"Pogonatum urnigerum cf.","Mosar","R20","2014",0.5
"Pogonatum urnigerum cf.","Mosar","R20","2017",0.5
"Pogonatum urnigerum cf.","Mosar","R20","2020",0.5
"Pogonatum urnigerum cf.","Mosar","R20","2023",0.5
"Racomitrium fasciculare","Mosar","R20","2014",0.5
"Racomitrium fasciculare","Mosar","R20","2017",0.5
"Racomitrium fasciculare","Mosar","R20","2020",0.5
"Racomitrium fasciculare","Mosar","R20","2023",2
"Racomitrium lanuginosum","Mosar","R20","2014",0.5
"Racomitrium lanuginosum","Mosar","R20","2017",0.5
"Racomitrium lanuginosum","Mosar","R20","2020",0.1
"Racomitrium lanuginosum","Mosar","R20","2023",0.5
"Ephebe lanata","Blað- og runnfléttur","R20","2014",0.5
"Ephebe lanata","Blað- og runnfléttur","R20","2017",0.5
"Ephebe lanata","Blað- og runnfléttur","R20","2020",0.5
"Ephebe lanata","Blað- og runnfléttur","R20","2023",0.5
"Massalongia carnosa","Blað- og runnfléttur","R20","2014",0.5
"Massalongia carnosa","Blað- og runnfléttur","R20","2017",0.5
"Massalongia carnosa","Blað- og runnfléttur","R20","2020",0.5
"Massalongia carnosa","Blað- og runnfléttur","R20","2023",0.5
"Placidium lachneum","Blað- og runnfléttur","R20","2014",0.5
"Placidium lachneum","Blað- og runnfléttur","R20","2017",0.5
"Placidium lachneum","Blað- og runnfléttur","R20","2020",0.5
"Placidium lachneum","Blað- og runnfléttur","R20","2023",0.5
"Stereocaulon vesuvianum","Blað- og runnfléttur","R20","2014",0.5
"Stereocaulon vesuvianum","Blað- og runnfléttur","R20","2017",0.5
"Stereocaulon vesuvianum","Blað- og runnfléttur","R20","2020",0.5
"Stereocaulon vesuvianum","Blað- og runnfléttur","R20","2023",0.5
"Vestergrenopsis elaeina","Blað- og runnfléttur","R20","2014",0.5
"Vestergrenopsis elaeina","Blað- og runnfléttur","R20","2017",0.5
"Vestergrenopsis elaeina","Blað- og runnfléttur","R20","2020",0.5
"Vestergrenopsis elaeina","Blað- og runnfléttur","R20","2023",0.5
"Aspicilia cinerea","Hrúðurfléttur","R20","2014",6
"Aspicilia cinerea","Hrúðurfléttur","R20","2017",5
"Aspicilia cinerea","Hrúðurfléttur","R20","2020",7
"Aspicilia cinerea","Hrúðurfléttur","R20","2023",6
"Candelariella vitellina","Hrúðurfléttur","R20","2014",0.5
"Candelariella vitellina","Hrúðurfléttur","R20","2017",0.5
"Candelariella vitellina","Hrúðurfléttur","R20","2020",0.5
"Candelariella vitellina","Hrúðurfléttur","R20","2023",0.5
"Catillaria contristans","Hrúðurfléttur","R20","2014",0.5
"Catillaria contristans","Hrúðurfléttur","R20","2017",0.5
"Catillaria contristans","Hrúðurfléttur","R20","2020",0.5
"Catillaria contristans","Hrúðurfléttur","R20","2023",0.5
"Immersaria athroocarpa","Hrúðurfléttur","R20","2014",0.5
"Immersaria athroocarpa","Hrúðurfléttur","R20","2017",0.5
"Immersaria athroocarpa","Hrúðurfléttur","R20","2020",0.5
"Immersaria athroocarpa","Hrúðurfléttur","R20","2023",0.5
"Lecanora intricata","Hrúðurfléttur","R20","2014",0.5
"Lecanora intricata","Hrúðurfléttur","R20","2017",1
"Lecanora intricata","Hrúðurfléttur","R20","2020",1
"Lecanora intricata","Hrúðurfléttur","R20","2023",3
"Lecanora polytropa","Hrúðurfléttur","R20","2014",0.5
"Lecanora polytropa","Hrúðurfléttur","R20","2017",0.5
"Lecanora polytropa","Hrúðurfléttur","R20","2020",0.5
"Lecanora polytropa","Hrúðurfléttur","R20","2023",0.5
"Lecidea lapicida","Hrúðurfléttur","R20","2014",0.5
"Lecidea lapicida","Hrúðurfléttur","R20","2017",1
"Lecidea lapicida","Hrúðurfléttur","R20","2020",0.5
"Lecidea lapicida","Hrúðurfléttur","R20","2023",1
"Pertusaria aspergilla","Hrúðurfléttur","R20","2014",5
"Pertusaria aspergilla","Hrúðurfléttur","R20","2017",8
"Pertusaria aspergilla","Hrúðurfléttur","R20","2020",5
"Pertusaria aspergilla","Hrúðurfléttur","R20","2023",8
"Pertusaria sp.","Hrúðurfléttur","R20","2014",7
"Pertusaria sp.","Hrúðurfléttur","R20","2017",14
"Pertusaria sp.","Hrúðurfléttur","R20","2020",0.5
"Pertusaria sp.","Hrúðurfléttur","R20","2023",0.5
"Placopsis gelida","Hrúðurfléttur","R20","2014",0.5
"Placopsis gelida","Hrúðurfléttur","R20","2017",0.5
"Placopsis gelida","Hrúðurfléttur","R20","2020",0.5
"Placopsis gelida","Hrúðurfléttur","R20","2023",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R20","2014",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R20","2017",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R20","2020",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R20","2023",0.5
"Rhizocarpon lavatum","Hrúðurfléttur","R20","2014",0.5
"Rhizocarpon lavatum","Hrúðurfléttur","R20","2017",0.5
"Rhizocarpon lavatum","Hrúðurfléttur","R20","2020",0.5
"Rhizocarpon lavatum","Hrúðurfléttur","R20","2023",0.5
"Scoliciosporum umbrinum","Hrúðurfléttur","R20","2014",0.5
"Scoliciosporum umbrinum","Hrúðurfléttur","R20","2017",0.5
"Scoliciosporum umbrinum","Hrúðurfléttur","R20","2020",0.5
"Scoliciosporum umbrinum","Hrúðurfléttur","R20","2023",0.5
"Toninia squalida","Hrúðurfléttur","R20","2014",0.5
"Toninia squalida","Hrúðurfléttur","R20","2017",0.5
"Toninia squalida","Hrúðurfléttur","R20","2020",0.5
"Toninia squalida","Hrúðurfléttur","R20","2023",0.5
"Tremolecia atrata","Hrúðurfléttur","R20","2014",0.5
"Tremolecia atrata","Hrúðurfléttur","R20","2017",0.5
"Tremolecia atrata","Hrúðurfléttur","R20","2020",0.5
"Tremolecia atrata","Hrúðurfléttur","R20","2023",0.1
"Varicellaria lactea","Hrúðurfléttur","R20","2014",12
"Varicellaria lactea","Hrúðurfléttur","R20","2017",12
"Varicellaria lactea","Hrúðurfléttur","R20","2020",10
"Varicellaria lactea","Hrúðurfléttur","R20","2023",11
"Óaðgreindar tegundir","Hrúðurfléttur","R20","2014",18
"Óaðgreindar tegundir","Hrúðurfléttur","R20","2017",25
"Óaðgreindar tegundir","Hrúðurfléttur","R20","2020",20
"Óaðgreindar tegundir","Hrúðurfléttur","R20","2023",15
"Ber klöpp","Hrúðurfléttur","R20","2014",1
"Ber klöpp","Hrúðurfléttur","R20","2017",2
"Ber klöpp","Hrúðurfléttur","R20","2020",0.5
"Ber klöpp","Hrúðurfléttur","R20","2023",0.5
"Andreaea rupestris","Mosar","R21","2014",12
"Andreaea rupestris","Mosar","R21","2017",14
"Andreaea rupestris","Mosar","R21","2020",12
"Andreaea rupestris","Mosar","R21","2023",17
"Bartramia ithyphylla","Mosar","R21","2014",0.5
"Bartramia ithyphylla","Mosar","R21","2017",0.5
"Bartramia ithyphylla","Mosar","R21","2020",0.5
"Bartramia ithyphylla","Mosar","R21","2023",0.5
"Polytrichum alpinum","Mosar","R21","2014",0.5
"Polytrichum alpinum","Mosar","R21","2017",1
"Polytrichum alpinum","Mosar","R21","2020",0.5
"Polytrichum alpinum","Mosar","R21","2023",2
"Racomitrium fasciculare","Mosar","R21","2014",0.5
"Racomitrium fasciculare","Mosar","R21","2017",0.5
"Racomitrium fasciculare","Mosar","R21","2020",0.5
"Racomitrium fasciculare","Mosar","R21","2023",1
"Racomitrium heterostichum","Mosar","R21","2014",0.5
"Racomitrium heterostichum","Mosar","R21","2017",0.5
"Racomitrium heterostichum","Mosar","R21","2020",0.5
"Racomitrium heterostichum","Mosar","R21","2023",0.5
"Racomitrium lanuginosum","Mosar","R21","2014",0.5
"Racomitrium lanuginosum","Mosar","R21","2017",0.5
"Racomitrium lanuginosum","Mosar","R21","2020",1
"Racomitrium lanuginosum","Mosar","R21","2023",2
"Racomitrium sudeticum","Mosar","R21","2014",0.5
"Racomitrium sudeticum","Mosar","R21","2017",0.5
"Racomitrium sudeticum","Mosar","R21","2020",0.5
"Racomitrium sudeticum","Mosar","R21","2023",0.5
"Parmelia saxatilis","Blað- og runnfléttur","R21","2014",10
"Parmelia saxatilis","Blað- og runnfléttur","R21","2017",11
"Parmelia saxatilis","Blað- og runnfléttur","R21","2020",7
"Parmelia saxatilis","Blað- og runnfléttur","R21","2023",10
"Stereocaulon vesuvianum","Blað- og runnfléttur","R21","2014",1
"Stereocaulon vesuvianum","Blað- og runnfléttur","R21","2017",0.5
"Stereocaulon vesuvianum","Blað- og runnfléttur","R21","2020",1
"Stereocaulon vesuvianum","Blað- og runnfléttur","R21","2023",2
"Umbilicaria cylindrica","Blað- og runnfléttur","R21","2014",0.5
"Umbilicaria cylindrica","Blað- og runnfléttur","R21","2017",0.5
"Umbilicaria cylindrica","Blað- og runnfléttur","R21","2020",0.1
"Umbilicaria cylindrica","Blað- og runnfléttur","R21","2023",0.1
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R21","2014",4
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R21","2017",1
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R21","2020",2
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R21","2023",3
"Caloplaca nivalis","Hrúðurfléttur","R21","2014",0.5
"Caloplaca nivalis","Hrúðurfléttur","R21","2017",0.5
"Caloplaca nivalis","Hrúðurfléttur","R21","2020",0.5
"Caloplaca nivalis","Hrúðurfléttur","R21","2023",0.5
"Caloplaca sp. á mosa","Hrúðurfléttur","R21","2014",0.5
"Caloplaca sp. á mosa","Hrúðurfléttur","R21","2017",0.5
"Caloplaca sp. á mosa","Hrúðurfléttur","R21","2020",0.5
"Caloplaca sp. á mosa","Hrúðurfléttur","R21","2023",0.5
"Catillaria contristans","Hrúðurfléttur","R21","2014",1
"Catillaria contristans","Hrúðurfléttur","R21","2017",1
"Catillaria contristans","Hrúðurfléttur","R21","2020",1
"Catillaria contristans","Hrúðurfléttur","R21","2023",0.5
"Lecanora intricata","Hrúðurfléttur","R21","2014",0.5
"Lecanora intricata","Hrúðurfléttur","R21","2017",0.5
"Lecanora intricata","Hrúðurfléttur","R21","2020",0.5
"Lecanora intricata","Hrúðurfléttur","R21","2023",0.5
"Lecanora polytropa","Hrúðurfléttur","R21","2014",0.5
"Lecanora polytropa","Hrúðurfléttur","R21","2017",0.5
"Lecanora polytropa","Hrúðurfléttur","R21","2020",0.5
"Lecanora polytropa","Hrúðurfléttur","R21","2023",0.5
"Miriquidica cf.","Hrúðurfléttur","R21","2014",0.5
"Miriquidica cf.","Hrúðurfléttur","R21","2017",0.5
"Miriquidica cf.","Hrúðurfléttur","R21","2020",0.5
"Miriquidica cf.","Hrúðurfléttur","R21","2023",0.5
"Ochrolechia androgyna","Hrúðurfléttur","R21","2014",2
"Ochrolechia androgyna","Hrúðurfléttur","R21","2017",2
"Ochrolechia androgyna","Hrúðurfléttur","R21","2020",2
"Ochrolechia androgyna","Hrúðurfléttur","R21","2023",3
"Placopsis gelida","Hrúðurfléttur","R21","2014",0.5
"Placopsis gelida","Hrúðurfléttur","R21","2017",0.5
"Placopsis gelida","Hrúðurfléttur","R21","2020",0.1
"Placopsis gelida","Hrúðurfléttur","R21","2023",1
"Porpidia melinodes","Hrúðurfléttur","R21","2014",0.5
"Porpidia melinodes","Hrúðurfléttur","R21","2017",0.5
"Porpidia melinodes","Hrúðurfléttur","R21","2020",0.5
"Porpidia melinodes","Hrúðurfléttur","R21","2023",0.5
"Tremolecia atrata","Hrúðurfléttur","R21","2014",0.5
"Tremolecia atrata","Hrúðurfléttur","R21","2017",0.5
"Tremolecia atrata","Hrúðurfléttur","R21","2020",0.5
"Tremolecia atrata","Hrúðurfléttur","R21","2023",0.5
"Varicellaria lactea","Hrúðurfléttur","R21","2014",2
"Varicellaria lactea","Hrúðurfléttur","R21","2017",2
"Varicellaria lactea","Hrúðurfléttur","R21","2020",1
"Varicellaria lactea","Hrúðurfléttur","R21","2023",6
"svört þekja","Hrúðurfléttur","R21","2014",3
"svört þekja","Hrúðurfléttur","R21","2017",9
"svört þekja","Hrúðurfléttur","R21","2020",25
"svört þekja","Hrúðurfléttur","R21","2023",20
"ógreind m. svartar askhirslu","Hrúðurfléttur","R21","2014",0.5
"ógreind m. svartar askhirslu","Hrúðurfléttur","R21","2017",0.5
"ógreind m. svartar askhirslu","Hrúðurfléttur","R21","2020",2
"ógreind m. svartar askhirslu","Hrúðurfléttur","R21","2023",0.5
"Óaðgreindar tegundir","Hrúðurfléttur","R21","2014",4
"Óaðgreindar tegundir","Hrúðurfléttur","R21","2017",10
"Óaðgreindar tegundir","Hrúðurfléttur","R21","2020",10
"Óaðgreindar tegundir","Hrúðurfléttur","R21","2023",7
"Ber klöpp","Hrúðurfléttur","R21","2014",0.5
"Ber klöpp","Hrúðurfléttur","R21","2017",20
"Ber klöpp","Hrúðurfléttur","R21","2020",1
"Ber klöpp","Hrúðurfléttur","R21","2023",0.5
"Sár eftir V. lactea","Hrúðurfléttur","R21","2014",0.5
"Sár eftir V. lactea","Hrúðurfléttur","R21","2017",0.5
"Sár eftir V. lactea","Hrúðurfléttur","R21","2020",0.5
"Sár eftir V. lactea","Hrúðurfléttur","R21","2023",0.5
"Andreaea rupestris","Mosar","R22","2014",2
"Andreaea rupestris","Mosar","R22","2017",3
"Andreaea rupestris","Mosar","R22","2020",5
"Andreaea rupestris","Mosar","R22","2023",7
"Pogonatum urnigerum","Mosar","R22","2014",0.5
"Pogonatum urnigerum","Mosar","R22","2017",0.5
"Pogonatum urnigerum","Mosar","R22","2020",0.01
"Pogonatum urnigerum","Mosar","R22","2023",0.5
"Racomitrium fasciculare","Mosar","R22","2014",0.5
"Racomitrium fasciculare","Mosar","R22","2017",0.5
"Racomitrium fasciculare","Mosar","R22","2020",1
"Racomitrium fasciculare","Mosar","R22","2023",0.5
"Racomitrium lanuginosum","Mosar","R22","2014",7
"Racomitrium lanuginosum","Mosar","R22","2017",11
"Racomitrium lanuginosum","Mosar","R22","2020",7
"Racomitrium lanuginosum","Mosar","R22","2023",8
"Racomitrium sudeticum","Mosar","R22","2014",4
"Racomitrium sudeticum","Mosar","R22","2017",2
"Racomitrium sudeticum","Mosar","R22","2020",0.5
"Racomitrium sudeticum","Mosar","R22","2023",0.5
"dauður mosi","Mosar","R22","2014",0.5
"dauður mosi","Mosar","R22","2017",0.5
"dauður mosi","Mosar","R22","2020",3
"dauður mosi","Mosar","R22","2023",0.5
"Ephebe lanata","Blað- og runnfléttur","R22","2014",0.5
"Ephebe lanata","Blað- og runnfléttur","R22","2017",0.5
"Ephebe lanata","Blað- og runnfléttur","R22","2020",0.5
"Ephebe lanata","Blað- og runnfléttur","R22","2023",0.5
"Massalongia carnosa","Blað- og runnfléttur","R22","2014",0.5
"Massalongia carnosa","Blað- og runnfléttur","R22","2017",0.5
"Massalongia carnosa","Blað- og runnfléttur","R22","2020",0.5
"Massalongia carnosa","Blað- og runnfléttur","R22","2023",0.5
"Polychidium muscicola","Blað- og runnfléttur","R22","2014",0.5
"Polychidium muscicola","Blað- og runnfléttur","R22","2017",0.5
"Polychidium muscicola","Blað- og runnfléttur","R22","2020",0.5
"Polychidium muscicola","Blað- og runnfléttur","R22","2023",0.5
"Acarospora veronensis","Hrúðurfléttur","R22","2014",0.5
"Acarospora veronensis","Hrúðurfléttur","R22","2017",0.5
"Acarospora veronensis","Hrúðurfléttur","R22","2020",0.5
"Acarospora veronensis","Hrúðurfléttur","R22","2023",0.5
"Arthrorhaphis alpina","Hrúðurfléttur","R22","2014",0.5
"Arthrorhaphis alpina","Hrúðurfléttur","R22","2017",0.5
"Arthrorhaphis alpina","Hrúðurfléttur","R22","2020",0.5
"Arthrorhaphis alpina","Hrúðurfléttur","R22","2023",0.5
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R22","2014",1
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R22","2017",0.5
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R22","2020",0.5
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R22","2023",0.1
"Catillaria contristans","Hrúðurfléttur","R22","2014",0.5
"Catillaria contristans","Hrúðurfléttur","R22","2017",0.5
"Catillaria contristans","Hrúðurfléttur","R22","2020",1
"Catillaria contristans","Hrúðurfléttur","R22","2023",1
"Immersaria athroocarpa","Hrúðurfléttur","R22","2014",0.5
"Immersaria athroocarpa","Hrúðurfléttur","R22","2017",0.5
"Immersaria athroocarpa","Hrúðurfléttur","R22","2020",0.5
"Immersaria athroocarpa","Hrúðurfléttur","R22","2023",1
"Lecanora intricata","Hrúðurfléttur","R22","2014",0.5
"Lecanora intricata","Hrúðurfléttur","R22","2017",0.5
"Lecanora intricata","Hrúðurfléttur","R22","2020",0.5
"Lecanora intricata","Hrúðurfléttur","R22","2023",0.5
"Lecanora polytropa","Hrúðurfléttur","R22","2014",0.5
"Lecanora polytropa","Hrúðurfléttur","R22","2017",0.5
"Lecanora polytropa","Hrúðurfléttur","R22","2020",0.5
"Lecanora polytropa","Hrúðurfléttur","R22","2023",0.5
"Lecidea sp.","Hrúðurfléttur","R22","2014",0.5
"Lecidea sp.","Hrúðurfléttur","R22","2017",0.5
"Lecidea sp.","Hrúðurfléttur","R22","2020",0.5
"Lecidea sp.","Hrúðurfléttur","R22","2023",0.5
"Placopsis gelida","Hrúðurfléttur","R22","2014",0.5
"Placopsis gelida","Hrúðurfléttur","R22","2017",0.5
"Placopsis gelida","Hrúðurfléttur","R22","2020",2
"Placopsis gelida","Hrúðurfléttur","R22","2023",2
"Porpidia melinodes","Hrúðurfléttur","R22","2014",2
"Porpidia melinodes","Hrúðurfléttur","R22","2017",2
"Porpidia melinodes","Hrúðurfléttur","R22","2020",2
"Porpidia melinodes","Hrúðurfléttur","R22","2023",3
"Rhizocarpon geographicum","Hrúðurfléttur","R22","2014",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R22","2017",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R22","2020",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R22","2023",1
"Tremolecia atrata","Hrúðurfléttur","R22","2014",2
